"datetime","precip_in","year","date","precip_10_in"
2017-08-30 00:00:00,0,2017,"2017-08-30",0
2017-08-30 12:00:00,0,2017,"2017-08-30",0
2017-08-31 00:00:00,0,2017,"2017-08-31",0
2017-08-31 12:00:00,0,2017,"2017-08-31",0
2017-09-01 00:00:00,0,2017,"2017-09-01",0
2017-09-01 12:00:00,0.47,2017,"2017-09-01",0.047
2017-09-02 00:00:00,0.44,2017,"2017-09-02",0.044
2017-09-02 12:00:00,0,2017,"2017-09-02",0
2017-09-03 00:00:00,0,2017,"2017-09-03",0
2017-09-03 12:00:00,0,2017,"2017-09-03",0
2017-09-04 00:00:00,0.05,2017,"2017-09-04",0.005
2017-09-04 12:00:00,0.31,2017,"2017-09-04",0.031
2017-09-05 00:00:00,0.08,2017,"2017-09-05",0.008
2017-09-05 12:00:00,0,2017,"2017-09-05",0
2017-09-06 00:00:00,0,2017,"2017-09-06",0
2017-09-06 12:00:00,0,2017,"2017-09-06",0
2017-09-07 00:00:00,0,2017,"2017-09-07",0
2017-09-07 12:00:00,0,2017,"2017-09-07",0
2017-09-08 00:00:00,0,2017,"2017-09-08",0
2017-09-08 12:00:00,0,2017,"2017-09-08",0
2017-09-09 00:00:00,0,2017,"2017-09-09",0
2017-09-09 12:00:00,0,2017,"2017-09-09",0
2017-09-10 00:00:00,0,2017,"2017-09-10",0
2017-09-10 12:00:00,0,2017,"2017-09-10",0
2017-09-11 00:00:00,0,2017,"2017-09-11",0
2017-09-11 12:00:00,0,2017,"2017-09-11",0
2017-09-12 00:00:00,0,2017,"2017-09-12",0
2017-09-12 12:00:00,0,2017,"2017-09-12",0
2017-09-13 00:00:00,0,2017,"2017-09-13",0
2017-09-13 12:00:00,0,2017,"2017-09-13",0
2017-09-14 00:00:00,0,2017,"2017-09-14",0
2017-09-14 12:00:00,1.69,2017,"2017-09-14",0.169
2017-09-15 00:00:00,0.03,2017,"2017-09-15",0.003
2017-09-15 12:00:00,1.77,2017,"2017-09-15",0.177
2017-09-16 00:00:00,0.03,2017,"2017-09-16",0.003
2017-09-16 12:00:00,0.15,2017,"2017-09-16",0.015
2017-09-17 00:00:00,0,2017,"2017-09-17",0
2017-09-17 12:00:00,0,2017,"2017-09-17",0
2017-09-18 00:00:00,0,2017,"2017-09-18",0
2017-09-18 12:00:00,0,2017,"2017-09-18",0
2017-09-19 00:00:00,0,2017,"2017-09-19",0
2017-09-19 12:00:00,0,2017,"2017-09-19",0
2017-09-20 00:00:00,1.46,2017,"2017-09-20",0.146
2017-09-20 12:00:00,0,2017,"2017-09-20",0
2017-09-21 00:00:00,0,2017,"2017-09-21",0
2017-09-21 12:00:00,0,2017,"2017-09-21",0
2017-09-22 00:00:00,0.08,2017,"2017-09-22",0.008
2017-09-22 12:00:00,0,2017,"2017-09-22",0
2017-09-23 00:00:00,0.2,2017,"2017-09-23",0.02
2017-09-23 12:00:00,0.27,2017,"2017-09-23",0.027
2017-09-24 00:00:00,0.95,2017,"2017-09-24",0.095
2017-09-24 12:00:00,0.66,2017,"2017-09-24",0.066
2017-09-25 00:00:00,0,2017,"2017-09-25",0
2017-09-25 12:00:00,0,2017,"2017-09-25",0
2017-09-26 00:00:00,1.32,2017,"2017-09-26",0.132
2017-09-26 12:00:00,0.12,2017,"2017-09-26",0.012
2017-09-27 00:00:00,0,2017,"2017-09-27",0
2017-09-27 12:00:00,0,2017,"2017-09-27",0
2017-09-28 00:00:00,0.09,2017,"2017-09-28",0.009
2017-09-28 12:00:00,0.09,2017,"2017-09-28",0.009
2017-09-29 00:00:00,0,2017,"2017-09-29",0
2017-09-29 12:00:00,0,2017,"2017-09-29",0
2017-09-30 00:00:00,0,2017,"2017-09-30",0
2017-09-30 12:00:00,0,2017,"2017-09-30",0
2017-10-01 00:00:00,0.68,2017,"2017-10-01",0.068
2017-10-01 12:00:00,0.12,2017,"2017-10-01",0.012
2017-10-02 00:00:00,0.73,2017,"2017-10-02",0.073
2017-10-02 12:00:00,0.03,2017,"2017-10-02",0.003
2017-10-03 00:00:00,0.95,2017,"2017-10-03",0.095
2017-10-03 12:00:00,0.09,2017,"2017-10-03",0.009
2017-10-04 00:00:00,0,2017,"2017-10-04",0
2017-10-04 12:00:00,0,2017,"2017-10-04",0
2017-10-05 00:00:00,0,2017,"2017-10-05",0
2017-10-05 12:00:00,0,2017,"2017-10-05",0
2017-10-06 00:00:00,0,2017,"2017-10-06",0
2017-10-06 12:00:00,0,2017,"2017-10-06",0
2017-10-07 00:00:00,0,2017,"2017-10-07",0
2017-10-07 12:00:00,0,2017,"2017-10-07",0
2017-10-08 00:00:00,0,2017,"2017-10-08",0
2017-10-08 12:00:00,0,2017,"2017-10-08",0
2017-10-09 00:00:00,0,2017,"2017-10-09",0
2017-10-09 12:00:00,0,2017,"2017-10-09",0
2017-10-10 00:00:00,0,2017,"2017-10-10",0
2017-10-10 12:00:00,0,2017,"2017-10-10",0
2017-10-11 00:00:00,0,2017,"2017-10-11",0
2017-10-11 12:00:00,0,2017,"2017-10-11",0
2017-10-12 00:00:00,0,2017,"2017-10-12",0
2017-10-12 12:00:00,0,2017,"2017-10-12",0
2017-10-13 00:00:00,0,2017,"2017-10-13",0
2017-10-13 12:00:00,0,2017,"2017-10-13",0
2017-10-14 00:00:00,0,2017,"2017-10-14",0
2017-10-14 12:00:00,0.4,2017,"2017-10-14",0.04
2017-10-15 00:00:00,0.09,2017,"2017-10-15",0.009
2017-10-15 12:00:00,0,2017,"2017-10-15",0
2017-10-16 00:00:00,0,2017,"2017-10-16",0
2017-10-16 12:00:00,0,2017,"2017-10-16",0
2017-10-17 00:00:00,0,2017,"2017-10-17",0
2017-10-17 12:00:00,0,2017,"2017-10-17",0
2017-10-18 00:00:00,0,2017,"2017-10-18",0
2017-10-18 12:00:00,0,2017,"2017-10-18",0
2017-10-19 00:00:00,0,2017,"2017-10-19",0
2017-10-19 12:00:00,0,2017,"2017-10-19",0
2017-10-20 00:00:00,0,2017,"2017-10-20",0
2017-10-20 12:00:00,0,2017,"2017-10-20",0
2017-10-21 00:00:00,0,2017,"2017-10-21",0
2017-10-21 12:00:00,1.2,2017,"2017-10-21",0.12
2017-10-22 00:00:00,0,2017,"2017-10-22",0
2017-10-22 12:00:00,0,2017,"2017-10-22",0
2017-10-23 00:00:00,0.06,2017,"2017-10-23",0.006
2017-10-23 12:00:00,0.09,2017,"2017-10-23",0.009
2017-10-24 00:00:00,0,2017,"2017-10-24",0
2017-10-24 12:00:00,0,2017,"2017-10-24",0
2017-10-25 00:00:00,0,2017,"2017-10-25",0
2017-10-25 12:00:00,0,2017,"2017-10-25",0
2017-10-26 00:00:00,0.03,2017,"2017-10-26",0.003
2017-10-26 12:00:00,0.92,2017,"2017-10-26",0.092
2017-10-27 00:00:00,0.45,2017,"2017-10-27",0.045
2017-10-27 12:00:00,0.09,2017,"2017-10-27",0.009
2017-10-28 00:00:00,0,2017,"2017-10-28",0
2017-10-28 12:00:00,0,2017,"2017-10-28",0
2017-10-29 00:00:00,0,2017,"2017-10-29",0
2017-10-29 12:00:00,0.11,2017,"2017-10-29",0.011
2017-10-30 00:00:00,0.24,2017,"2017-10-30",0.024
2017-10-30 12:00:00,0.41,2017,"2017-10-30",0.041
2017-10-31 00:00:00,0.03,2017,"2017-10-31",0.003
2017-10-31 12:00:00,0,2017,"2017-10-31",0
2017-11-01 00:00:00,0.61,2017,"2017-11-01",0.061
2017-11-01 12:00:00,0.63,2017,"2017-11-01",0.063
2017-11-02 00:00:00,0.03,2017,"2017-11-02",0.003
2017-11-02 12:00:00,0,2017,"2017-11-02",0
2017-11-03 00:00:00,0,2017,"2017-11-03",0
2017-11-03 12:00:00,0.24,2017,"2017-11-03",0.024
2017-11-04 00:00:00,0.53,2017,"2017-11-04",0.053
2017-11-04 12:00:00,0.57,2017,"2017-11-04",0.057
2017-11-05 00:00:00,0,2017,"2017-11-05",0
2017-11-05 12:00:00,0,2017,"2017-11-05",0
2017-11-06 00:00:00,0,2017,"2017-11-06",0
2017-11-06 12:00:00,0,2017,"2017-11-06",0
2017-11-07 00:00:00,0,2017,"2017-11-07",0
2017-11-07 12:00:00,0,2017,"2017-11-07",0
2017-11-08 00:00:00,0,2017,"2017-11-08",0
2017-11-08 12:00:00,0.21,2017,"2017-11-08",0.021
2017-11-09 00:00:00,0.06,2017,"2017-11-09",0.006
2017-11-09 12:00:00,0,2017,"2017-11-09",0
2017-11-10 00:00:00,0,2017,"2017-11-10",0
2017-11-10 12:00:00,0,2017,"2017-11-10",0
2017-11-11 00:00:00,0,2017,"2017-11-11",0
2017-11-11 12:00:00,0,2017,"2017-11-11",0
2017-11-12 00:00:00,0,2017,"2017-11-12",0
2017-11-12 12:00:00,0,2017,"2017-11-12",0
2017-11-13 00:00:00,0,2017,"2017-11-13",0
2017-11-13 12:00:00,0,2017,"2017-11-13",0
2017-11-14 00:00:00,0,2017,"2017-11-14",0
2017-11-14 12:00:00,0,2017,"2017-11-14",0
2017-11-15 00:00:00,0.03,2017,"2017-11-15",0.003
2017-11-15 12:00:00,0,2017,"2017-11-15",0
2017-11-16 00:00:00,0,2017,"2017-11-16",0
2017-11-16 12:00:00,0,2017,"2017-11-16",0
2017-11-17 00:00:00,0.2,2017,"2017-11-17",0.02
2017-11-17 12:00:00,0,2017,"2017-11-17",0
2017-11-18 00:00:00,0,2017,"2017-11-18",0
2017-11-18 12:00:00,0,2017,"2017-11-18",0
2017-11-19 00:00:00,0,2017,"2017-11-19",0
2017-11-19 12:00:00,0,2017,"2017-11-19",0
2017-11-20 00:00:00,0,2017,"2017-11-20",0
2017-11-20 12:00:00,0,2017,"2017-11-20",0
2017-11-21 00:00:00,0,2017,"2017-11-21",0
2017-11-21 12:00:00,0,2017,"2017-11-21",0
2017-11-22 00:00:00,0,2017,"2017-11-22",0
2017-11-22 12:00:00,0.18,2017,"2017-11-22",0.018
2017-11-23 00:00:00,0,2017,"2017-11-23",0
2017-11-23 12:00:00,0,2017,"2017-11-23",0
2017-11-24 00:00:00,0.08,2017,"2017-11-24",0.008
2017-11-24 12:00:00,0,2017,"2017-11-24",0
2017-11-25 00:00:00,0,2017,"2017-11-25",0
2017-11-25 12:00:00,0,2017,"2017-11-25",0
2017-11-26 00:00:00,0,2017,"2017-11-26",0
2017-11-26 12:00:00,0,2017,"2017-11-26",0
2017-11-27 00:00:00,0,2017,"2017-11-27",0
2017-11-27 12:00:00,0,2017,"2017-11-27",0
2017-11-28 00:00:00,0,2017,"2017-11-28",0
2017-11-28 12:00:00,0,2017,"2017-11-28",0
2017-11-29 00:00:00,0,2017,"2017-11-29",0
2017-11-29 12:00:00,0,2017,"2017-11-29",0
2017-11-30 00:00:00,0,2017,"2017-11-30",0
2017-11-30 12:00:00,0,2017,"2017-11-30",0
2017-12-01 00:00:00,0,2017,"2017-12-01",0
2017-12-01 12:00:00,0,2017,"2017-12-01",0
2017-12-02 00:00:00,0,2017,"2017-12-02",0
2017-12-02 12:00:00,0,2017,"2017-12-02",0
2017-12-03 00:00:00,0,2017,"2017-12-03",0
2017-12-03 12:00:00,0,2017,"2017-12-03",0
2017-12-04 00:00:00,0,2017,"2017-12-04",0
2017-12-04 12:00:00,1.08,2017,"2017-12-04",0.108
2017-12-05 00:00:00,0.06,2017,"2017-12-05",0.006
2017-12-05 12:00:00,0.12,2017,"2017-12-05",0.012
2017-12-06 00:00:00,0.06,2017,"2017-12-06",0.006
2017-12-06 12:00:00,0,2017,"2017-12-06",0
2017-12-07 00:00:00,0,2017,"2017-12-07",0
2017-12-07 12:00:00,0,2017,"2017-12-07",0
2017-12-08 00:00:00,0,2017,"2017-12-08",0
2017-12-08 12:00:00,0.15,2017,"2017-12-08",0.015
2017-12-09 00:00:00,0,2017,"2017-12-09",0
2017-12-09 12:00:00,0,2017,"2017-12-09",0
2017-12-10 00:00:00,0,2017,"2017-12-10",0
2017-12-10 12:00:00,0,2017,"2017-12-10",0
2017-12-11 00:00:00,0.43,2017,"2017-12-11",0.043
2017-12-11 12:00:00,0,2017,"2017-12-11",0
2017-12-12 00:00:00,0,2017,"2017-12-12",0
2017-12-12 12:00:00,0.06,2017,"2017-12-12",0.006
2017-12-13 00:00:00,0,2017,"2017-12-13",0
2017-12-13 12:00:00,0,2017,"2017-12-13",0
2017-12-14 00:00:00,0.03,2017,"2017-12-14",0.003
2017-12-14 12:00:00,0,2017,"2017-12-14",0
2017-12-15 00:00:00,0,2017,"2017-12-15",0
2017-12-15 12:00:00,0.06,2017,"2017-12-15",0.006
2017-12-16 00:00:00,0,2017,"2017-12-16",0
2017-12-16 12:00:00,0,2017,"2017-12-16",0
2017-12-17 00:00:00,0,2017,"2017-12-17",0
2017-12-17 12:00:00,0,2017,"2017-12-17",0
2017-12-18 00:00:00,0,2017,"2017-12-18",0
2017-12-18 12:00:00,0.43,2017,"2017-12-18",0.043
2017-12-19 00:00:00,0,2017,"2017-12-19",0
2017-12-19 12:00:00,0,2017,"2017-12-19",0
2017-12-20 00:00:00,0,2017,"2017-12-20",0
2017-12-20 12:00:00,0.24,2017,"2017-12-20",0.024
2017-12-21 00:00:00,0.06,2017,"2017-12-21",0.006
2017-12-21 12:00:00,0,2017,"2017-12-21",0
2017-12-22 00:00:00,0,2017,"2017-12-22",0
2017-12-22 12:00:00,0.03,2017,"2017-12-22",0.003
2017-12-23 00:00:00,0,2017,"2017-12-23",0
2017-12-23 12:00:00,0.06,2017,"2017-12-23",0.006
2017-12-24 00:00:00,0.06,2017,"2017-12-24",0.006
2017-12-24 12:00:00,0,2017,"2017-12-24",0
2017-12-25 00:00:00,0,2017,"2017-12-25",0
2017-12-25 12:00:00,0,2017,"2017-12-25",0
2017-12-26 00:00:00,0,2017,"2017-12-26",0
2017-12-26 12:00:00,0,2017,"2017-12-26",0
2017-12-27 00:00:00,0,2017,"2017-12-27",0
2017-12-27 12:00:00,0,2017,"2017-12-27",0
2017-12-28 00:00:00,0.06,2017,"2017-12-28",0.006
2017-12-28 12:00:00,0,2017,"2017-12-28",0
2017-12-29 00:00:00,0,2017,"2017-12-29",0
2017-12-29 12:00:00,0,2017,"2017-12-29",0
2017-12-30 00:00:00,0,2017,"2017-12-30",0
2017-12-30 12:00:00,0,2017,"2017-12-30",0
2017-12-31 00:00:00,0,2017,"2017-12-31",0
2017-12-31 12:00:00,0,2017,"2017-12-31",0
2018-01-01 00:00:00,0,2018,"2018-01-01",0
2018-01-01 12:00:00,0,2018,"2018-01-01",0
2018-01-02 00:00:00,0,2018,"2018-01-02",0
2018-01-02 12:00:00,0,2018,"2018-01-02",0
2018-01-03 00:00:00,0,2018,"2018-01-03",0
2018-01-03 12:00:00,0,2018,"2018-01-03",0
2018-01-04 00:00:00,0,2018,"2018-01-04",0
2018-01-04 12:00:00,0,2018,"2018-01-04",0
2018-01-05 00:00:00,0,2018,"2018-01-05",0
2018-01-05 12:00:00,0,2018,"2018-01-05",0
2018-01-06 00:00:00,0,2018,"2018-01-06",0
2018-01-06 12:00:00,0.06,2018,"2018-01-06",0.006
2018-01-07 00:00:00,0,2018,"2018-01-07",0
2018-01-07 12:00:00,0,2018,"2018-01-07",0
2018-01-08 00:00:00,0,2018,"2018-01-08",0
2018-01-08 12:00:00,0,2018,"2018-01-08",0
2018-01-09 00:00:00,0,2018,"2018-01-09",0
2018-01-09 12:00:00,0,2018,"2018-01-09",0
2018-01-10 00:00:00,0,2018,"2018-01-10",0
2018-01-10 12:00:00,0.83,2018,"2018-01-10",0.083
2018-01-11 00:00:00,1.41,2018,"2018-01-11",0.141
2018-01-11 12:00:00,0,2018,"2018-01-11",0
2018-01-12 00:00:00,0,2018,"2018-01-12",0
2018-01-12 12:00:00,0,2018,"2018-01-12",0
2018-01-13 00:00:00,0,2018,"2018-01-13",0
2018-01-13 12:00:00,0,2018,"2018-01-13",0
2018-01-14 00:00:00,0.03,2018,"2018-01-14",0.003
2018-01-14 12:00:00,0.45,2018,"2018-01-14",0.045
2018-01-15 00:00:00,0.06,2018,"2018-01-15",0.006
2018-01-15 12:00:00,0,2018,"2018-01-15",0
2018-01-16 00:00:00,0,2018,"2018-01-16",0
2018-01-16 12:00:00,0,2018,"2018-01-16",0
2018-01-17 00:00:00,0,2018,"2018-01-17",0
2018-01-17 12:00:00,0,2018,"2018-01-17",0
2018-01-18 00:00:00,0,2018,"2018-01-18",0
2018-01-18 12:00:00,0,2018,"2018-01-18",0
2018-01-19 00:00:00,0,2018,"2018-01-19",0
2018-01-19 12:00:00,0,2018,"2018-01-19",0
2018-01-20 00:00:00,0,2018,"2018-01-20",0
2018-01-20 12:00:00,0,2018,"2018-01-20",0
2018-01-21 00:00:00,0,2018,"2018-01-21",0
2018-01-21 12:00:00,0,2018,"2018-01-21",0
2018-01-22 00:00:00,0,2018,"2018-01-22",0
2018-01-22 12:00:00,0,2018,"2018-01-22",0
2018-01-23 00:00:00,0,2018,"2018-01-23",0
2018-01-23 12:00:00,0,2018,"2018-01-23",0
2018-01-24 00:00:00,0,2018,"2018-01-24",0
2018-01-24 12:00:00,0,2018,"2018-01-24",0
2018-01-25 00:00:00,0,2018,"2018-01-25",0
2018-01-25 12:00:00,0,2018,"2018-01-25",0
2018-01-26 00:00:00,0,2018,"2018-01-26",0
2018-01-26 12:00:00,0,2018,"2018-01-26",0
2018-01-27 00:00:00,0,2018,"2018-01-27",0
2018-01-27 12:00:00,0.03,2018,"2018-01-27",0.003
2018-01-28 00:00:00,0,2018,"2018-01-28",0
2018-01-28 12:00:00,0,2018,"2018-01-28",0
2018-01-29 00:00:00,0,2018,"2018-01-29",0
2018-01-29 12:00:00,0,2018,"2018-01-29",0
2018-01-30 00:00:00,0.03,2018,"2018-01-30",0.003
2018-01-30 12:00:00,0.28,2018,"2018-01-30",0.028
2018-01-31 00:00:00,0,2018,"2018-01-31",0
2018-01-31 12:00:00,0,2018,"2018-01-31",0
2018-02-01 00:00:00,0,2018,"2018-02-01",0
2018-02-01 12:00:00,0,2018,"2018-02-01",0
2018-02-02 00:00:00,0,2018,"2018-02-02",0
2018-02-02 12:00:00,0.06,2018,"2018-02-02",0.006
2018-02-03 00:00:00,0.12,2018,"2018-02-03",0.012
2018-02-03 12:00:00,0.06,2018,"2018-02-03",0.006
2018-02-04 00:00:00,0,2018,"2018-02-04",0
2018-02-04 12:00:00,0,2018,"2018-02-04",0
2018-02-05 00:00:00,0,2018,"2018-02-05",0
2018-02-05 12:00:00,0,2018,"2018-02-05",0
2018-02-06 00:00:00,0,2018,"2018-02-06",0
2018-02-06 12:00:00,0.03,2018,"2018-02-06",0.003
2018-02-07 00:00:00,0,2018,"2018-02-07",0
2018-02-07 12:00:00,0,2018,"2018-02-07",0
2018-02-08 00:00:00,0,2018,"2018-02-08",0
2018-02-08 12:00:00,0,2018,"2018-02-08",0
2018-02-09 00:00:00,0,2018,"2018-02-09",0
2018-02-09 12:00:00,0,2018,"2018-02-09",0
2018-02-10 00:00:00,0,2018,"2018-02-10",0
2018-02-10 12:00:00,0,2018,"2018-02-10",0
2018-02-11 00:00:00,0,2018,"2018-02-11",0
2018-02-11 12:00:00,0,2018,"2018-02-11",0
2018-02-12 00:00:00,0,2018,"2018-02-12",0
2018-02-12 12:00:00,0,2018,"2018-02-12",0
2018-02-13 00:00:00,0,2018,"2018-02-13",0
2018-02-13 12:00:00,0,2018,"2018-02-13",0
2018-02-14 00:00:00,0,2018,"2018-02-14",0
2018-02-14 12:00:00,0,2018,"2018-02-14",0
2018-02-15 00:00:00,0,2018,"2018-02-15",0
2018-02-15 12:00:00,0,2018,"2018-02-15",0
2018-02-16 00:00:00,0,2018,"2018-02-16",0
2018-02-16 12:00:00,0,2018,"2018-02-16",0
2018-02-17 00:00:00,0,2018,"2018-02-17",0
2018-02-17 12:00:00,0,2018,"2018-02-17",0
2018-02-18 00:00:00,0.8,2018,"2018-02-18",0.08
2018-02-18 12:00:00,0.49,2018,"2018-02-18",0.049
2018-02-19 00:00:00,0,2018,"2018-02-19",0
2018-02-19 12:00:00,0.18,2018,"2018-02-19",0.018
2018-02-20 00:00:00,1,2018,"2018-02-20",0.1
2018-02-20 12:00:00,0,2018,"2018-02-20",0
2018-02-21 00:00:00,0,2018,"2018-02-21",0
2018-02-21 12:00:00,0,2018,"2018-02-21",0
2018-02-22 00:00:00,0,2018,"2018-02-22",0
2018-02-22 12:00:00,0.15,2018,"2018-02-22",0.015
2018-02-23 00:00:00,0.93,2018,"2018-02-23",0.093
2018-02-23 12:00:00,0,2018,"2018-02-23",0
2018-02-24 00:00:00,0,2018,"2018-02-24",0
2018-02-24 12:00:00,1,2018,"2018-02-24",0.1
2018-02-25 00:00:00,0.26,2018,"2018-02-25",0.026
2018-02-25 12:00:00,0,2018,"2018-02-25",0
2018-02-26 00:00:00,0,2018,"2018-02-26",0
2018-02-26 12:00:00,0,2018,"2018-02-26",0
2018-02-27 00:00:00,0,2018,"2018-02-27",0
2018-02-27 12:00:00,0,2018,"2018-02-27",0
2018-02-28 00:00:00,0,2018,"2018-02-28",0
2018-02-28 12:00:00,0,2018,"2018-02-28",0
2018-03-01 00:00:00,0,2018,"2018-03-01",0
2018-03-01 12:00:00,0,2018,"2018-03-01",0
2018-03-02 00:00:00,0,2018,"2018-03-02",0
2018-03-02 12:00:00,0,2018,"2018-03-02",0
2018-03-03 00:00:00,0,2018,"2018-03-03",0
2018-03-03 12:00:00,0,2018,"2018-03-03",0
2018-03-04 00:00:00,0,2018,"2018-03-04",0
2018-03-04 12:00:00,0,2018,"2018-03-04",0
2018-03-05 00:00:00,0,2018,"2018-03-05",0
2018-03-05 12:00:00,0,2018,"2018-03-05",0
2018-03-06 00:00:00,0,2018,"2018-03-06",0
2018-03-06 12:00:00,0,2018,"2018-03-06",0
2018-03-07 00:00:00,0,2018,"2018-03-07",0
2018-03-07 12:00:00,0,2018,"2018-03-07",0
2018-03-08 00:00:00,0,2018,"2018-03-08",0
2018-03-08 12:00:00,0,2018,"2018-03-08",0
2018-03-09 00:00:00,0,2018,"2018-03-09",0
2018-03-09 12:00:00,0,2018,"2018-03-09",0
2018-03-10 00:00:00,0,2018,"2018-03-10",0
2018-03-10 12:00:00,0,2018,"2018-03-10",0
2018-03-11 00:00:00,0.03,2018,"2018-03-11",0.003
2018-03-11 12:00:00,0,2018,"2018-03-11",0
2018-03-12 00:00:00,0,2018,"2018-03-12",0
2018-03-12 12:00:00,0,2018,"2018-03-12",0
2018-03-13 00:00:00,0,2018,"2018-03-13",0
2018-03-13 12:00:00,0,2018,"2018-03-13",0
2018-03-14 00:00:00,0,2018,"2018-03-14",0
2018-03-14 12:00:00,0,2018,"2018-03-14",0
2018-03-15 00:00:00,0,2018,"2018-03-15",0
2018-03-15 12:00:00,0,2018,"2018-03-15",0
2018-03-16 00:00:00,0,2018,"2018-03-16",0
2018-03-16 12:00:00,0,2018,"2018-03-16",0
2018-03-17 00:00:00,0,2018,"2018-03-17",0
2018-03-17 12:00:00,0,2018,"2018-03-17",0
2018-03-18 00:00:00,0,2018,"2018-03-18",0
2018-03-18 12:00:00,0,2018,"2018-03-18",0
2018-03-19 00:00:00,0,2018,"2018-03-19",0
2018-03-19 12:00:00,0,2018,"2018-03-19",0
2018-03-20 00:00:00,0,2018,"2018-03-20",0
2018-03-20 12:00:00,0,2018,"2018-03-20",0
2018-03-21 00:00:00,0,2018,"2018-03-21",0
2018-03-21 12:00:00,0,2018,"2018-03-21",0
2018-03-22 00:00:00,0,2018,"2018-03-22",0
2018-03-22 12:00:00,0,2018,"2018-03-22",0
2018-03-23 00:00:00,0,2018,"2018-03-23",0
2018-03-23 12:00:00,0,2018,"2018-03-23",0
2018-03-24 00:00:00,0,2018,"2018-03-24",0
2018-03-24 12:00:00,0,2018,"2018-03-24",0
2018-03-25 00:00:00,0,2018,"2018-03-25",0
2018-03-25 12:00:00,0,2018,"2018-03-25",0
2018-03-26 00:00:00,1.05,2018,"2018-03-26",0.105
2018-03-26 12:00:00,1.35,2018,"2018-03-26",0.135
2018-03-27 00:00:00,0.09,2018,"2018-03-27",0.009
2018-03-27 12:00:00,0,2018,"2018-03-27",0
2018-03-28 00:00:00,0,2018,"2018-03-28",0
2018-03-28 12:00:00,0,2018,"2018-03-28",0
2018-03-29 00:00:00,0,2018,"2018-03-29",0
2018-03-29 12:00:00,0,2018,"2018-03-29",0
2018-03-30 00:00:00,0.03,2018,"2018-03-30",0.003
2018-03-30 12:00:00,0,2018,"2018-03-30",0
2018-03-31 00:00:00,0.09,2018,"2018-03-31",0.009
2018-03-31 12:00:00,0,2018,"2018-03-31",0
2018-04-01 00:00:00,0,2018,"2018-04-01",0
2018-04-01 12:00:00,0,2018,"2018-04-01",0
2018-04-02 00:00:00,0,2018,"2018-04-02",0
2018-04-02 12:00:00,0,2018,"2018-04-02",0
2018-04-03 00:00:00,0,2018,"2018-04-03",0
2018-04-03 12:00:00,0,2018,"2018-04-03",0
2018-04-04 00:00:00,0,2018,"2018-04-04",0
2018-04-04 12:00:00,0,2018,"2018-04-04",0
2018-04-05 00:00:00,0.03,2018,"2018-04-05",0.003
2018-04-05 12:00:00,0.08,2018,"2018-04-05",0.008
2018-04-06 00:00:00,0.28,2018,"2018-04-06",0.028
2018-04-06 12:00:00,0,2018,"2018-04-06",0
2018-04-07 00:00:00,0,2018,"2018-04-07",0
2018-04-07 12:00:00,0,2018,"2018-04-07",0
2018-04-08 00:00:00,0,2018,"2018-04-08",0
2018-04-08 12:00:00,0,2018,"2018-04-08",0
2018-04-09 00:00:00,0,2018,"2018-04-09",0
2018-04-09 12:00:00,0,2018,"2018-04-09",0
2018-04-10 00:00:00,0,2018,"2018-04-10",0
2018-04-10 12:00:00,0,2018,"2018-04-10",0
2018-04-11 00:00:00,0,2018,"2018-04-11",0
2018-04-11 12:00:00,0.32,2018,"2018-04-11",0.032
2018-04-12 00:00:00,0.69,2018,"2018-04-12",0.069
2018-04-12 12:00:00,0,2018,"2018-04-12",0
2018-04-13 00:00:00,0,2018,"2018-04-13",0
2018-04-13 12:00:00,0,2018,"2018-04-13",0
2018-04-14 00:00:00,0,2018,"2018-04-14",0
2018-04-14 12:00:00,0,2018,"2018-04-14",0
2018-04-15 00:00:00,0.06,2018,"2018-04-15",0.006
2018-04-15 12:00:00,0.77,2018,"2018-04-15",0.077
2018-04-16 00:00:00,0.4,2018,"2018-04-16",0.04
2018-04-16 12:00:00,0,2018,"2018-04-16",0
2018-04-17 00:00:00,0,2018,"2018-04-17",0
2018-04-17 12:00:00,0,2018,"2018-04-17",0
2018-04-18 00:00:00,0,2018,"2018-04-18",0
2018-04-18 12:00:00,0,2018,"2018-04-18",0
2018-04-19 00:00:00,0,2018,"2018-04-19",0
2018-04-19 12:00:00,0,2018,"2018-04-19",0
2018-04-20 00:00:00,0,2018,"2018-04-20",0
2018-04-20 12:00:00,0,2018,"2018-04-20",0
2018-04-21 00:00:00,0,2018,"2018-04-21",0
2018-04-21 12:00:00,0,2018,"2018-04-21",0
2018-04-22 00:00:00,0,2018,"2018-04-22",0
2018-04-22 12:00:00,0,2018,"2018-04-22",0
2018-04-23 00:00:00,0,2018,"2018-04-23",0
2018-04-23 12:00:00,0,2018,"2018-04-23",0
2018-04-24 00:00:00,0,2018,"2018-04-24",0
2018-04-24 12:00:00,0,2018,"2018-04-24",0
2018-04-25 00:00:00,0,2018,"2018-04-25",0
2018-04-25 12:00:00,0,2018,"2018-04-25",0
2018-04-26 00:00:00,0,2018,"2018-04-26",0
2018-04-26 12:00:00,0,2018,"2018-04-26",0
2018-04-27 00:00:00,0.14,2018,"2018-04-27",0.014
2018-04-27 12:00:00,0,2018,"2018-04-27",0
2018-04-28 00:00:00,0,2018,"2018-04-28",0
2018-04-28 12:00:00,0,2018,"2018-04-28",0
